,시도명,시군구명,위도,경도,보행자신호등유무,보도턱낮춤여부,점자블록유무,보조시설유무
4316,충청남도,천안시,36.777905,127.132442,Y,Y,Y,ABC
4317,충청남도,천안시,36.777869,127.1335974,Y,Y,Y,ABC
4318,충청남도,천안시,36.776918,127.134128,N,Y,Y,BC
4319,충청남도,천안시,36.776765,127.134217,N,Y,Y,BC
4320,충청남도,천안시,36.77682193,127.1359245,N,Y,Y,BC
4321,충청남도,천안시,36.776681,127.1335974,N,Y,Y,BC
4322,충청남도,천안시,36.77506333,127.132527,N,Y,Y,BC
4323,충청남도,천안시,36.775641,127.1335974,N,Y,Y,BC
4324,충청남도,천안시,36.77685617,127.133735,N,Y,Y,BC
4325,충청남도,천안시,36.775365,127.133732,N,Y,Y,BC
4326,충청남도,천안시,36.775073,127.134127,Y,Y,Y,ABC
4327,충청남도,천안시,36.77430195,127.134328,Y,Y,Y,ABC
4328,충청남도,천안시,36.775231,127.134113,Y,Y,Y,ABC
4329,충청남도,천안시,36.832859,127.149373,N,Y,N,B
4330,충청남도,천안시,36.835092,127.149242,N,Y,Y,BC
4331,충청남도,천안시,36.831003,127.151857,N,Y,Y,BC
4332,충청남도,천안시,36.83062795,127.151846,N,Y,Y,BC
4333,충청남도,천안시,36.828557,127.152257,N,Y,Y,BC
4334,충청남도,천안시,36.828474,127.152278,Y,Y,Y,ABC
4335,충청남도,천안시,36.828448,127.151338,N,Y,Y,BC
4336,충청남도,천안시,36.828348,127.151227,N,Y,Y,BC
4337,충청남도,천안시,36.828401,127.151481,N,Y,Y,BC
4338,충청남도,천안시,36.828275,127.150759,N,Y,Y,BC
4339,충청남도,천안시,36.828455,127.163781,N,Y,Y,BC
4340,충청남도,천안시,36.826718,127.161656,N,Y,Y,BC
4341,충청남도,천안시,36.826628,127.161617,N,Y,Y,BC
4342,충청남도,천안시,36.829236,127.165302,N,Y,N,B
4343,충청남도,천안시,36.828475,127.166404,Y,Y,Y,ABC
4344,충청남도,천안시,36.828417,127.166224,N,Y,Y,BC
4345,충청남도,천안시,36.83404568,127.121469,N,Y,Y,BC
4346,충청남도,천안시,36.83188843,127.123553,Y,Y,Y,ABC
4347,충청남도,천안시,36.830685,127.121006,N,Y,Y,BC
4348,충청남도,천안시,36.839418,127.176111,N,Y,Y,BC
4349,충청남도,천안시,36.787342,127.135889,Y,Y,Y,ABC
4350,충청남도,천안시,36.840554,127.176884,N,Y,N,B
4351,충청남도,천안시,36.789204,127.1318762,N,Y,Y,BC
4352,충청남도,천안시,36.786096,127.1282995,Y,Y,Y,ABC
4353,충청남도,천안시,36.785932,127.1282995,N,Y,Y,BC
4354,충청남도,천안시,36.785942,127.128613,Y,Y,Y,ABC
4355,충청남도,천안시,36.786084,127.128772,Y,Y,Y,ABC
4356,전라북도,군산시,35.98047206,126.6827582,N,Y,N,B
4357,전라북도,군산시,35.975663,126.7009373,N,N,N,N
4358,전라북도,군산시,35.9769847,126.7026755,N,N,N,N
4359,전라북도,군산시,35.972344,126.704143,Y,Y,Y,ABC
4360,전라북도,군산시,35.972344,126.704143,N,N,Y,C
4361,전라북도,군산시,35.972344,126.704143,N,N,Y,C
4362,전라북도,군산시,35.972344,126.704143,N,N,N,N
4363,전라북도,군산시,35.972344,126.704143,Y,N,N,A
4364,전라북도,군산시,35.972344,126.704143,N,N,N,N
4365,전라북도,군산시,35.972344,126.704143,Y,Y,N,AB
4366,전라북도,군산시,35.972344,126.704143,Y,Y,N,AB
4367,전라북도,군산시,35.972344,126.704143,Y,Y,N,AB
4368,전라북도,군산시,35.972344,126.704143,N,Y,N,B
4369,전라북도,군산시,35.972344,126.704143,N,Y,N,B
4370,전라북도,군산시,35.972344,126.704143,N,Y,N,B
4371,전라북도,군산시,35.97738723,126.7067891,N,Y,N,B
4372,전라북도,군산시,35.97639969,126.7085573,N,Y,N,B
4373,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4374,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4375,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4376,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4377,전라북도,군산시,35.97639969,126.7085573,N,Y,Y,BC
4378,전라북도,군산시,35.97639969,126.7085573,N,Y,N,B
4379,전라북도,군산시,35.97639969,126.7085573,N,Y,N,B
4380,전라북도,군산시,35.975602,126.7163305,N,Y,N,B
4381,전라북도,군산시,35.975602,126.7163305,N,Y,N,B
4382,전라북도,군산시,35.977498,126.7221655,N,N,N,N
4383,전라북도,군산시,35.975675,126.7255006,Y,Y,Y,ABC
4384,전라북도,군산시,35.97597923,126.723764,N,Y,Y,BC
4385,전라북도,군산시,35.97951318,126.739221,N,N,Y,C
4386,전라북도,군산시,35.97951318,126.739221,N,N,Y,C
4387,전라북도,군산시,35.979015,126.7414552,Y,Y,Y,ABC
4388,전라북도,군산시,35.979175,126.750058,Y,Y,N,AB
4389,전라북도,군산시,35.977687,126.781505,N,N,N,N
4390,전라북도,군산시,35.979178,126.7953135,N,N,N,N
4391,전라북도,군산시,35.97896832,126.820517,N,N,N,N
4392,전라북도,군산시,35.97861129,126.846039,N,N,N,N
4393,전라북도,군산시,35.9797102,126.8762906,N,Y,N,B
4394,전라북도,군산시,35.97827084,126.876618,N,N,N,N
4395,전라북도,군산시,35.979185,126.8816456,N,N,N,N
4396,전라북도,군산시,35.978311,126.882787,N,N,N,N
4397,전라북도,군산시,35.96328615,126.5864538,N,Y,N,B
4398,전라북도,군산시,35.96328615,126.5864538,N,Y,N,B
4399,전라북도,군산시,35.97590164,126.6081792,Y,N,N,A
4400,전라북도,군산시,35.96328615,126.5864538,Y,Y,Y,ABC
4401,전라북도,군산시,35.97347797,126.607046,Y,Y,N,AB
4402,전라북도,군산시,35.975105,126.608578,Y,N,N,A
4403,전라북도,군산시,35.97529465,126.611824,Y,N,N,A
4404,전라북도,군산시,35.97240221,126.614134,Y,N,N,A
4405,전라북도,군산시,35.975286,126.660199,Y,N,N,A
4406,전라북도,군산시,35.976755,126.6748667,Y,Y,N,AB
4407,전라북도,군산시,35.976755,126.6748667,Y,Y,Y,ABC
4408,전라북도,군산시,35.97646744,126.6775199994,N,N,N,N
4409,전라북도,군산시,35.97679112,126.6784085,N,N,N,N
4410,전라북도,군산시,35.98047206,126.6827582,Y,Y,N,AB
4411,전라북도,군산시,35.972798,126.6804512,N,Y,N,B
4412,전라북도,군산시,35.976805,126.680131,Y,Y,Y,ABC
4413,전라북도,군산시,35.98047206,126.6827582,N,N,Y,C
4414,전라북도,군산시,35.97880394,126.7209149,N,N,N,N
4415,전라북도,군산시,35.97880394,126.7209149,N,Y,Y,BC
4416,전라북도,군산시,35.978743,126.7203242,N,N,N,N
4417,전라북도,군산시,35.97724406,126.7217455,Y,Y,Y,ABC
4418,전라북도,군산시,35.97724406,126.7217455,N,Y,N,B
4419,전라북도,군산시,35.978109,126.721523,Y,Y,Y,ABC
4420,전라북도,군산시,35.977498,126.7221655,N,Y,Y,BC
4421,전라북도,군산시,35.977498,126.7221655,Y,Y,Y,ABC
4422,전라북도,군산시,35.977498,126.7221655,N,Y,N,B
4423,전라북도,군산시,35.978569,126.7241597,Y,Y,Y,ABC
4424,전라북도,군산시,35.977845,126.723801,Y,Y,Y,ABC
4425,전라북도,군산시,35.978569,126.7241597,Y,Y,Y,ABC
4426,전라북도,군산시,35.978569,126.7241597,N,Y,N,B
4427,전라북도,군산시,35.978156,126.7262718,N,Y,N,B
4428,전라북도,군산시,35.978569,126.7241597,Y,Y,Y,ABC
4429,전라북도,군산시,35.978394,126.732812,Y,Y,Y,ABC
4430,전라북도,군산시,35.978394,126.732812,N,Y,N,B
4431,전라북도,군산시,35.97705479,126.7330135,N,Y,N,B
4432,전라북도,군산시,35.978394,126.732812,N,Y,N,B
4433,전라북도,군산시,35.97705479,126.7330135,N,Y,N,B
4434,전라북도,군산시,35.978081,126.736825,N,Y,N,B
4435,전라북도,군산시,35.978067,126.737191,N,N,N,N
4436,전라북도,군산시,35.977577,126.736878,N,N,N,N
4437,전라북도,군산시,35.977577,126.736878,N,N,N,N
4438,전라북도,군산시,35.977577,126.736878,N,Y,N,B
4439,전라북도,군산시,35.978043,126.7368073,N,Y,N,B
4440,전라북도,군산시,35.977874,126.7376585,Y,Y,N,AB
4441,전라북도,군산시,35.978189,126.737655,Y,Y,N,AB
4442,전라북도,군산시,35.977874,126.7376585,N,Y,N,B
4443,경상북도,포항시 남구,36.015579,129.324634,N,N,N,N
4444,경상북도,포항시 남구,36.01494,129.3239,N,N,N,N
4445,경상북도,포항시 남구,36.030337,129.380895,N,N,Y,C
4446,경상북도,포항시 남구,36.029681,129.376126,Y,N,Y,AC
4447,경상북도,포항시 남구,36.029737,129.376493,Y,N,Y,AC
4448,경상북도,포항시 남구,36.030052,129.378815,Y,N,Y,AC
4449,경상북도,포항시 남구,36.028514,129.368781,N,N,N,N
4450,경상북도,포항시 남구,36.02876,129.370435,N,N,N,N
4451,경상북도,포항시 남구,36.028993,129.371657,Y,N,Y,AC
4452,경상북도,포항시 남구,36.029043,129.372069,Y,N,Y,AC
4453,경상북도,포항시 남구,36.029391,129.374076,Y,N,Y,AC
4454,경상북도,포항시 남구,35.976181,129.412119,Y,N,N,A
4455,경상북도,포항시 남구,35.976163,129.41354,Y,N,Y,AC
4456,경상북도,포항시 남구,35.976169,129.413817,Y,N,Y,AC
4457,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4458,전라북도,군산시,35.97793965,126.7115217,Y,N,N,A
4459,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4460,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4461,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4462,전라북도,군산시,35.978597,126.712412,N,N,N,N
4463,전라북도,군산시,35.977179,126.712912,N,N,N,N
4464,전라북도,군산시,35.978449,126.7155863,N,Y,Y,BC
4465,전라북도,군산시,35.97751322,126.715589,Y,Y,N,AB
4466,전라북도,군산시,35.97639969,126.7085573,Y,Y,Y,ABC
4467,전라북도,군산시,35.97639969,126.7085573,N,Y,N,B
4468,전라북도,군산시,35.97639969,126.7085573,N,N,N,N
4469,전라북도,군산시,35.97810885,126.715724,N,N,N,N
4470,전라북도,군산시,35.978449,126.7155863,N,N,N,N
4471,전라북도,군산시,35.977444,126.7176527,N,N,N,N
4472,전라북도,군산시,35.977444,126.7176527,N,Y,N,B
4473,경상북도,포항시 북구,36.041053,129.363975,Y,N,Y,AC
4474,경상북도,포항시 북구,36.041108,129.363239,N,N,Y,C
4475,경상북도,포항시 북구,36.041192,129.363183,N,N,N,N
4476,경상북도,포항시 북구,36.041149,129.362431,N,N,Y,C
4477,경상북도,포항시 북구,36.040397,129.368784,N,N,Y,C
4478,경상북도,포항시 북구,36.040505,129.367986,Y,N,Y,AC
4479,경상북도,포항시 북구,36.040282,129.369829,Y,N,N,A
4480,경상북도,포항시 북구,36.040386,129.369671,N,N,N,N
4481,경상북도,포항시 북구,36.040205,129.369641,N,N,N,N
4482,경상북도,포항시 북구,36.040234,129.369401,N,N,N,N
4483,경상북도,포항시 북구,36.040416,129.369431,N,N,N,N
4484,경상북도,포항시 북구,36.040215,129.370265,Y,N,Y,AC
4485,경상북도,포항시 북구,36.040709,129.365643,N,N,N,N
4486,경상북도,포항시 북구,36.040427,129.367821,N,N,Y,C
4487,경상북도,포항시 북구,36.043041,129.359084,N,N,N,N
4488,경상북도,포항시 북구,36.043139,129.359153,N,N,N,N
4489,경상북도,포항시 북구,36.049073,129.370886,Y,N,Y,AC
4490,경상북도,포항시 북구,36.047029,129.364554,Y,N,Y,AC
4491,경상북도,포항시 북구,36.046924,129.36442,N,N,N,N
4492,경상북도,포항시 북구,36.047801,129.365331,Y,N,N,A
4493,경상북도,포항시 북구,36.048784,129.367416,Y,N,N,A
4494,경상북도,포항시 북구,36.048859,129.36781,Y,N,Y,AC
4495,경상북도,포항시 북구,36.049288,129.369709,Y,N,Y,AC
4496,경상북도,포항시 북구,36.068773,129.373151,N,N,Y,C
4497,경상북도,포항시 북구,36.06498,129.377376,N,N,N,N
4498,경상북도,포항시 북구,36.064493,129.377946,N,N,N,N
4499,경상북도,포항시 북구,36.069198,129.373757,N,N,N,N
4500,경상북도,포항시 북구,36.068905,129.373987,Y,N,Y,AC
4501,경상북도,포항시 북구,36.067914,129.374584,Y,N,Y,AC
4502,경상북도,포항시 북구,36.019247,129.348296,Y,N,Y,AC
4503,경상북도,포항시 북구,36.058263,129.374671,N,N,Y,C
4504,경상북도,포항시 북구,36.059372,129.371639,N,N,Y,C
4505,경상북도,포항시 북구,36.058858,129.374068,N,N,N,N
4506,경상북도,포항시 북구,36.059451,129.371761,N,N,Y,C
4507,경상북도,포항시 북구,36.059519,129.371524,N,N,Y,C
4508,경상북도,포항시 북구,36.059117,129.372461,N,N,N,N
4509,경상북도,포항시 북구,36.058889,129.373866,N,N,N,N
4510,경상북도,포항시 북구,36.059746,129.370388,N,N,N,N
4511,경상북도,포항시 북구,36.064373,129.373571,N,N,Y,C
4512,경상북도,포항시 북구,36.064308,129.374018,N,N,Y,C
4513,경상북도,포항시 북구,36.063843,129.375996,N,N,Y,C
4514,경상북도,포항시 북구,36.076673,129.381543,Y,N,Y,AC
4515,경상북도,포항시 북구,36.076025,129.382514,N,N,Y,C
4516,경상북도,포항시 북구,36.074877,129.383406,Y,N,Y,AC
4517,경상북도,포항시 북구,36.074765,129.383367,N,N,Y,C
4518,경상북도,포항시 북구,36.074215,129.383827,Y,N,Y,AC
4519,경상북도,포항시 북구,36.077372,129.380471,Y,N,Y,AC
4520,경상북도,포항시 북구,36.054506,129.363574,Y,N,Y,AC
4521,경상북도,포항시 북구,36.054708,129.363402,Y,N,Y,AC
4522,경상북도,포항시 북구,36.074134,129.383817,Y,N,Y,AC
4523,경상북도,포항시 북구,36.064612,129.371708,Y,N,Y,AC
4524,경상북도,포항시 북구,36.064693,129.371253,Y,N,Y,AC
4525,경상북도,포항시 북구,36.040621,129.367823,N,N,N,N
4526,경상북도,포항시 북구,36.040657,129.366921,Y,N,Y,AC
4527,경상북도,포항시 북구,36.040749,129.366382,Y,N,Y,AC
4528,경상북도,포항시 북구,36.040906,129.365696,N,N,N,N
4529,경상북도,포항시 북구,36.040835,129.365452,N,N,Y,C
4530,경상북도,포항시 북구,36.041002,129.364293,Y,N,Y,AC
4531,경상북도,포항시 북구,36.054652,129.363631,Y,N,Y,AC
4532,경상북도,포항시 북구,36.054535,129.363369,Y,N,N,A
4533,경상북도,포항시 북구,36.052406,129.36031,Y,N,Y,AC
4534,경상북도,포항시 북구,36.050738,129.359026,Y,N,Y,AC
4535,경상북도,포항시 북구,36.071802,129.376285,Y,N,Y,AC
4536,경상북도,포항시 북구,36.072509,129.379783,Y,N,Y,AC
4537,경상북도,포항시 북구,36.069165,129.372469,Y,N,N,A
4538,경상북도,포항시 북구,36.076388,129.396742,Y,N,N,A
4539,경상북도,포항시 북구,36.076022,129.392522,Y,N,Y,AC
4540,경상북도,포항시 북구,36.076156,129.392584,Y,N,Y,AC
4541,경상북도,포항시 북구,36.075455,129.389336,Y,N,Y,AC
4542,경상북도,포항시 북구,36.074908,129.386462,Y,N,Y,AC
4543,경상북도,포항시 북구,36.073913,129.383738,Y,N,N,A
4544,경상북도,포항시 북구,36.073195,129.381671,Y,N,N,A
4545,경상북도,포항시 북구,36.072345,129.37934,Y,N,Y,AC
4546,경상북도,포항시 북구,36.071674,129.376021,Y,N,N,A
4547,경상북도,포항시 북구,36.071919,129.375953,Y,N,N,A
4548,경상북도,포항시 북구,36.022937,129.351256,Y,N,Y,AC
4549,경상북도,포항시 북구,36.061301,129.370582,Y,N,Y,AC
4550,경상북도,포항시 북구,36.068722,129.372353,Y,N,Y,AC
4551,경상북도,포항시 북구,36.068995,129.372209,Y,N,Y,AC
4552,경상북도,포항시 북구,36.066862,129.371848,Y,N,N,A
4553,경상북도,포항시 북구,36.064763,129.371493,Y,N,Y,AC
4554,경상북도,포항시 북구,36.06455,129.371454,Y,N,Y,AC
4555,경상북도,포항시 북구,36.058364,129.369667,Y,N,N,A
4556,경상북도,포항시 북구,36.076439,129.397218,Y,N,Y,AC
4557,경상북도,포항시 북구,36.076277,129.397094,Y,N,N,A
4558,경상북도,포항시 북구,36.02095,129.349567,Y,N,Y,AC
4559,경상북도,포항시 북구,36.018916,129.348294,Y,N,Y,AC
4560,경상북도,포항시 북구,36.068237,129.378614,Y,N,Y,AC
4561,경상북도,포항시 북구,36.071003,129.379416,Y,N,Y,AC
4562,경상북도,포항시 북구,36.072639,129.379601,Y,N,Y,AC
4563,경상북도,포항시 북구,36.077604,129.380267,Y,N,Y,AC
4564,경상북도,포항시 북구,36.101971,129.367985,Y,N,N,A
4565,경상북도,포항시 북구,36.016572,129.352827,Y,N,Y,AC
4566,경상북도,포항시 북구,36.016334,129.353247,Y,N,Y,AC
4567,경상북도,포항시 북구,36.018872,129.348338,Y,N,Y,AC
4568,경상북도,포항시 북구,36.017586,129.350956,Y,N,Y,AC
4569,경상북도,포항시 북구,36.038835,129.359275,Y,N,Y,AC
4570,경상북도,포항시 북구,36.036585,129.359275,Y,N,N,A
4571,경상북도,포항시 북구,36.038875,129.359537,Y,N,N,A
4572,경상북도,포항시 북구,36.06159,129.370671,Y,N,Y,AC
4573,경상북도,포항시 북구,36.0689,129.372564,Y,N,Y,AC
4574,경상북도,포항시 북구,36.02425,129.352177,Y,N,Y,AC
4575,경상북도,포항시 북구,36.039117,129.359472,Y,N,N,A
4576,경상북도,포항시 북구,36.078928,129.408773,Y,N,Y,AC
4577,경상북도,포항시 북구,36.076906,129.401558,Y,N,Y,AC
4578,경상북도,포항시 북구,36.079108,129.408901,Y,N,Y,AC
4579,경상북도,포항시 북구,36.079833,129.41172,Y,N,Y,AC
4580,경상북도,포항시 북구,36.079731,129.4113,Y,N,Y,AC
4581,경상북도,포항시 북구,36.032468,129.357399,Y,N,N,A
4582,경상북도,포항시 북구,36.032229,129.357303,Y,N,N,A
4583,경상북도,포항시 북구,36.036317,129.359125,Y,N,N,A
4584,경상북도,포항시 북구,36.045621,129.358304,Y,N,N,A
4585,경상북도,포항시 북구,36.050483,129.358816,Y,N,Y,AC
4586,경상북도,포항시 북구,36.052659,129.360484,Y,N,Y,AC
4587,경상북도,포항시 북구,36.068455,129.390589,N,N,N,N
4588,경상북도,포항시 북구,36.068356,129.390736,Y,N,Y,AC
4589,경상북도,포항시 북구,36.073411,129.398039,Y,N,N,A
4590,경상북도,포항시 북구,36.071994,129.398706,N,N,Y,C
4591,경상북도,포항시 북구,36.071109,129.399276,Y,N,Y,AC
4592,경상북도,포항시 북구,36.069914,129.399184,Y,N,Y,AC
4593,경상북도,포항시 북구,36.069758,129.398424,Y,N,Y,AC
4594,경상북도,포항시 북구,36.069815,129.397644,N,N,N,N
4595,경상북도,포항시 북구,36.075299,129.397427,Y,N,N,A
4596,경상북도,포항시 북구,36.041689,129.367234,N,N,N,N
4597,경상북도,포항시 북구,36.041679,129.366956,N,N,N,N
4598,경상북도,포항시 북구,36.041679,129.366246,N,N,Y,C
4599,경상북도,포항시 북구,36.060953,129.375881,N,N,Y,C
4600,경상북도,포항시 북구,36.044762,129.368909,N,N,N,N
4601,경상북도,포항시 북구,36.063116,129.381725,Y,N,Y,AC
4602,경상북도,포항시 북구,36.089974,129.381975,Y,N,Y,AC
4603,경상북도,포항시 북구,36.096217,129.373621,Y,N,N,A
4604,경상북도,포항시 북구,36.094149,129.376698,Y,N,N,A
4605,경상북도,포항시 북구,36.064321,129.379603,Y,N,Y,AC
4606,경상북도,포항시 북구,36.065431,129.379032,N,N,Y,C
4607,경상북도,포항시 북구,36.066388,129.378966,N,N,Y,C
4608,경상북도,포항시 북구,36.067173,129.37879,N,N,Y,C
4609,경상북도,포항시 북구,36.068136,129.37873,Y,N,N,A
4610,경상북도,포항시 북구,36.069146,129.379235,Y,N,Y,AC
4611,경상북도,포항시 북구,36.070832,129.379416,Y,N,Y,AC
4612,경상북도,포항시 북구,36.079181,129.380217,Y,N,N,A
4613,경상북도,포항시 북구,36.080768,129.380171,Y,N,N,A
4614,경상북도,포항시 북구,36.085846,129.380563,Y,N,N,A
4615,경상북도,포항시 북구,36.08975,129.382018,Y,N,Y,AC
4616,경상북도,포항시 북구,36.072273,129.379524,Y,N,Y,AC
4617,경상북도,포항시 북구,36.065233,129.384313,Y,N,N,A
4618,경상북도,포항시 북구,36.066007,129.385518,Y,N,N,A
4619,경상북도,포항시 북구,36.065453,129.384583,Y,N,N,A
4620,경상북도,포항시 북구,36.065271,129.384592,Y,N,N,A
4621,경상북도,포항시 북구,36.066323,129.385458,N,N,N,N
4622,경상북도,포항시 북구,36.066264,129.385604,Y,N,N,A
4623,경상북도,포항시 북구,36.064386,129.383183,N,N,Y,C
4624,경상북도,포항시 북구,36.064243,129.383234,Y,N,Y,AC
4625,경상북도,포항시 북구,36.065449,129.384336,Y,N,N,A
4626,경상북도,포항시 북구,36.060827,129.379248,N,N,Y,C
4627,경상북도,포항시 북구,36.060611,129.379233,Y,N,Y,AC
4628,경상북도,포항시 북구,36.058179,129.377822,Y,N,Y,AC
4629,경상북도,포항시 북구,36.056752,129.377201,Y,N,Y,AC
4630,경상북도,포항시 북구,36.061649,129.380155,Y,N,Y,AC
4631,경상북도,포항시 북구,36.059115,129.378364,Y,N,Y,AC
4632,경상북도,포항시 북구,36.049184,129.371183,Y,N,Y,AC
4633,경상북도,포항시 북구,36.054212,129.376051,N,N,N,N
4634,경상북도,포항시 북구,36.055466,129.376523,Y,N,N,A
4635,경상북도,포항시 북구,36.053161,129.374723,N,N,N,N
4636,경상북도,포항시 북구,36.052428,129.373433,Y,N,N,A
4637,경상북도,포항시 북구,36.055521,129.376722,Y,N,Y,AC
4638,경상북도,포항시 북구,36.050675,129.371652,Y,N,N,A
4639,경상북도,포항시 북구,36.053773,129.375926,Y,N,N,A
4640,경상북도,포항시 북구,36.069647,129.397031,Y,N,N,A
4641,경상북도,포항시 북구,36.069052,129.393986,Y,N,Y,AC
4642,경상북도,포항시 북구,36.068958,129.393634,Y,N,Y,AC
4643,강원도,동해시,37.494646,129.104991,N,Y,N,B
4644,강원도,동해시,37.493253,129.107071,N,Y,N,B
4645,강원도,동해시,37.492537,129.107035,N,Y,N,B
